Time_Timedelta,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Total_Amount,Avg_Amount,Transaction_Count,Fraud_Count
0 days 01:43:00,0.19246828100000002,-0.832956083,-0.200830941,-0.5304217579999999,-0.145074695,-0.41303669,-0.29366005,0.172530263,0.729104652,-0.25906360900000003,0.184713115,0.167157492,-0.246858218,-0.19333812,-0.038960332,0.040310924000000005,0.16429143700000004,-0.5109795699999999,-0.24091308700000003,-0.24568790499999998,-0.169800561,-0.20164943800000001,0.02207795800000001,-0.027821030999999996,-0.097752537,0.012478891999999998,-0.294010276,0.14237846099999998,195.88,5.232192029999993,1.0,0
0 days 01:44:00,0.41975474699999993,0.279824941,-0.049804969,-0.015972229000000004,-0.105516749,0.535792713,0.112736303,-0.22161262,-1.000160784,-0.171613442,0.478844129,0.040523039,0.219488095,0.400630005,0.158157524,0.063934604,-0.08319153599999995,0.467534094,-0.042527598,0.235226456,0.17092214,0.070565032,0.097865025,0.14935506899999998,0.127594361,-0.004023391000000001,0.021561533,-0.101422931,917.45,38.22708337,0.0,0
0 days 01:45:00,-0.15010308999999997,0.17082226299999997,0.028358548,0.504102286,-0.02384253,0.55422554,-0.649917223,-0.31632987,0.789488769,0.06125238400000005,-0.773059621,-0.097261383,-0.547638925,0.045649333,-0.132234234,-0.13136330200000002,-0.0002624270000000095,-0.170191849,-0.14388700299999996,0.126103952,-0.485293872,0.232244395,0.097862374,0.283979001,-0.005814056,0.005296132000000002,-0.010231699,-0.038053235,-846.71,-44.00037040000001,3.0,0
0 days 01:46:00,0.07872719399999997,-0.09932170699999998,0.18271674,-0.267585129,0.479467756,0.027736404999999964,0.35665294,0.877446414,-0.298158442,0.18673359999999997,0.281799568,-0.041406302,0.377839954,-0.024103691,0.340527912,-0.009958660999999994,-0.12480098800000006,-0.170424733,-0.022972833999999998,-0.348668721,0.41217635399999997,-0.153996833,-0.07248993,-0.022381421000000012,-0.084602098,-0.035819956,-0.055717275,0.052268595,-1214.5,-37.90010581999999,-6.0,0
0 days 01:47:00,0.042506372000000014,-0.12626553000000001,-0.387374987,0.12248948100000001,-0.224043605,-0.821705487,0.364754264,-0.380737067,-0.129739862,-0.147108763,0.063825587,0.224764547,0.353995779,0.040333924,-0.148075958,0.043213703,0.011247804000000028,0.040042143000000016,0.23430317699999997,0.021953084999999997,-0.00992062199999999,0.05972281900000001,0.09372303,-0.137437424,0.07959932,-0.110088204,-0.022617351,0.155244268,1316.24,32.17993855,10.0,0
0 days 01:48:00,-0.199779719,0.39067906799999996,0.087178209,-0.29435058700000005,0.350861185,0.80929692,-0.151465697,0.05167411,0.31432125,0.102304438,-0.057270641,-0.130059334,-0.13934599,-0.520086974,-0.212813116,0.12322865699999999,-0.015376806999999992,0.25785123499999996,-0.265322625,0.028566470000000004,0.174664209,-0.17563613,-0.168262018,0.09715753499999999,-0.090453631,0.14642069,-0.21381173,-0.277949341,-809.95,-15.067795700000005,-7.0,0
0 days 01:49:00,-0.49368266,-0.23794810899999996,0.330838406,0.6023685490000001,-0.802530738,-0.7667531009999999,0.026497512,0.18559996,-0.463938343,-0.04419215599999998,0.376024512,0.180563185,-0.046785584,0.511504002,0.084166361,-0.099858691,0.32605866299999997,-0.214851554,0.556977363,0.170971729,-0.155497195,0.197299921,0.161008206,-0.057261493999999996,0.002435496,-0.194410887,0.065487171,0.049642398000000004,1666.64,64.70646667,1.0,0
0 days 01:50:00,0.28097344199999996,0.09660487100000004,-0.279504559,-0.48351131800000013,0.028655711,-0.251469638,0.07378083,-0.138298604,0.436327389,-0.010297639999999997,0.002316454,0.04264935,-0.185093962,-0.043946315,-0.017554834,-0.079491654,-0.09562224399999997,-0.11698687299999999,-0.301743992,0.08623416599999999,-0.06554522899999998,-0.24689495899999997,-0.072874913,-0.192096867,-0.078029091,0.095906094,-0.021061519,0.023641245,-207.95,0.844330400000004,-2.0,0
0 days 01:51:00,-0.27365845099999997,0.22363961799999998,0.555939803,-0.10099368799999997,0.448894096,0.02463839,-0.214957014,-0.010972079000000003,0.064857342,-0.06500852200000001,-0.074208923,0.011270779,0.04762264,-0.354686659,-0.472210751,0.194576229,-0.06547309700000004,-0.018830714000000005,-0.30997973,-0.182761871,0.226534199,0.09748700299999999,-0.393519164,0.243460875,0.085881077,0.082493625,-0.071907124,-0.07148365300000001,-1554.5,-63.11627326,-2.0,0
0 days 01:52:00,0.64437,-0.371268171,-0.194005134,-0.06132158999999998,-0.289575427,0.236895963,0.13221480100000002,0.044286829,-0.053861038,0.025806877000000006,0.013406111,-0.050717416,0.041388975,0.287593937,0.335220624,0.101186282,-0.33518221699999995,0.084095277,0.05786252700000005,-0.012627404,-0.163185124,-0.107995111,0.31247114099999995,0.014275069000000001,0.075798641,0.030327277000000007,-0.106043428,-0.009618948000000002,523.55,18.29236025,2.0,0
0 days 01:53:00,0.208094162,0.15933419799999993,-0.553797161,0.601023284,-0.10317954,-0.258833918,-0.038958421,-0.21485206099999998,-0.299711241,0.208613883,-0.370370842,-0.267281312,0.077196966,-0.15948036,0.328238487,-0.419532739,0.7191333419999999,-0.051891478000000005,0.2687289849999999,-0.027806113,0.177622004,0.10981913799999998,0.048194262,-0.081833611,0.075594802,-0.05347094100000001,0.040490598,0.117913508,174.9,1.419582609999992,2.0,0
0 days 01:54:00,0.118172489,-0.30936253299999994,0.418186787,-0.028429043000000043,0.041480713,-0.117656681,-0.136103286,0.184420101,0.043056806,-0.17484696700000002,0.272172882,0.159104793,-0.217005239,0.241489428,-0.367898108,0.340708711,-0.46488585399999993,0.198187799,0.05900181500000004,0.027371226000000002,-0.143375047,-0.170267459,0.031426571,-0.095582516,-0.135118695,0.252472414,0.024496657,-0.014381481000000002,-269.09,-13.085184619999993,1.0,0
0 days 01:55:00,-0.921393666,0.310841002,0.065628878,-0.941740431,0.481533485,0.238763162,0.308605204,0.167346465,0.169958286,-0.20585421199999998,-0.267546898,-0.163882561,-0.120501947,0.132240688,0.07106386,0.122168922,-0.324944423,-0.085875226,0.009354926999999985,0.019973725,-0.050570982000000014,0.03547934900000005,0.050280845000000005,-0.061289959000000005,-0.149965987,-0.23739974999999996,-0.127667097,-0.074276747,-409.91,-8.07961538,-4.0,0
0 days 01:56:00,0.21098770599999994,-0.761823793,0.049550275,0.742016393,-0.346835694,0.06124745299999998,-0.216856681,-0.39427155,0.409642409,0.11920270700000002,0.235829431,-0.006710901,0.186490403,-0.739868866,-0.134238646,-1.0468119439999999,0.04189090099999998,-0.695571147,-0.060611307,-0.225096821,0.006015398000000005,0.26381755399999995,-0.07992254,0.163646164,0.019982872,0.084270279,-0.153258543,-0.07618716700000001,2138.71,61.689310299999995,7.0,1
0 days 01:57:00,0.38712702800000004,0.6364896800000001,0.212796729,-0.20814247500000005,-0.154386515,-0.24520978799999998,-0.300317717,0.284375417,-0.494955175,0.08203639999999995,0.218351685,0.234415969,-0.102772723,0.718149797,0.389697989,0.690154003,0.45483138300000003,0.459866229,0.06561154699999999,0.16461800599999998,0.12057421600000001,-0.174773509,-0.11296167300000001,-0.067793826,0.156124069,-0.141419111,0.000977639,0.16156508400000003,-2773.13,-82.6055603,-13.0,0
0 days 01:58:00,0.197659894,0.02911722099999997,-0.090314149,0.01656991699999999,0.096649426,0.664955343,0.086545337,-0.11558558,-0.10891516,-0.19592034499999994,-0.449074384,0.006233779,0.254517448,-0.208964282,-0.710473503,0.253947224,-0.10434861400000006,-0.022154749999999994,0.275432655,0.13796478,-0.18897888899999998,0.197067981,0.037546827000000005,0.042426185000000005,0.054168184,0.058406938,0.042639814,0.016832794999999998,310.93,9.737750000000002,4.0,0
0 days 01:59:00,-0.32478917500000004,0.245793007,-0.498358514,0.10615481199999999,0.075001237,-0.546640951,0.442171506,-0.136829437,0.154230189,0.25297526,0.161216731,-0.088841283,0.046915483,-0.209925959,0.572155023,-0.07941970300000001,0.07147695200000004,0.237839509,-0.396283078,-0.088830772,0.20222192499999997,-0.314786518,0.047228137,-0.045003315,-0.145939884,-0.006454431999999996,0.049995103,-0.059940118,732.57,36.628499999999995,0.0,0
0 days 02:00:00,0.477223265,-0.342384925,0.162437101,-0.40324056199999997,-0.236263522,-0.05342457900000001,-0.323095746,0.20012015,0.17040791,-0.05890657100000002,-0.006141034,-0.102748415,-0.196292907,0.213231314,0.286094078,0.011910483,0.04631686800000001,-0.34371826299999997,0.418622279,0.057773726,-0.107906321,0.10771228400000005,0.036325303,0.19932921799999997,0.001185696,0.041587444999999994,-0.011342304,0.042560549,192.75,-29.438378379999996,17.0,0
0 days 02:01:00,-0.468712071,-0.169187081,0.073952097,-0.39256467899999997,-0.258092744,0.044029755,-0.170945378,0.166968897,0.231096985,0.21632676,-0.128799361,-0.023664955,-0.290302413,-0.109962113,-0.754551614,-0.008350972999999998,-0.073022684,0.10925727799999999,-0.355393595,0.08604076499999999,-0.011541647999999988,0.10121425099999998,-0.041019084,-0.20674842799999998,0.142850117,0.20969186,0.053064959,0.021801261000000002,309.24,18.873217090000004,-6.0,0
0 days 02:02:00,0.29680532800000003,0.11323128099999999,0.201510093,0.223013719,0.180405225,0.157671283,0.06464288300000004,-0.273986956,-0.249696102,-0.15090757500000002,0.023646789,-0.06242736,0.34562314,-0.055232423,0.546668934,0.11277040300000002,0.06422784400000003,-0.06714742799999998,0.599755315,-0.099881685,0.15851263599999998,0.05379097000000001,-0.001670691000000002,0.148056489,-0.20713825,-0.11918385399999998,-0.054354699,-0.054476426,-843.8,-18.189238710000005,-6.0,0
0 days 02:03:00,-0.512348186,0.25969253100000006,-0.007068991,0.571260129,-0.046528794,0.11235773000000002,0.318428912,0.252197854,0.133454306,-0.09963787799999996,-0.085538136,0.100054701,-0.086937056,0.033634558,0.150654738,-0.30054681800000005,0.020160124999999973,0.215525279,-0.7105251779999999,0.025874198999999994,-0.135948505,0.046789954999999994,0.010545069999999997,0.06271914699999999,0.055500283,-0.12563701200000002,0.019637345,0.06602801300000001,1330.23,49.36824615,1.0,0
0 days 02:04:00,-1.027258641,-0.779031384,0.174899359,0.01790522799999994,0.848463622,0.23084794299999994,-0.093482556,-0.252361096,0.315497379,0.41757572699999995,0.170081162,0.001370049,-0.042612695,-0.181708906,-0.07269046,-0.194626867,-0.157140713,-0.32949224499999996,-0.03137550100000003,-0.096205285,0.056762169,0.10018963,-0.045853414,-0.250285811,-0.02032183,-0.044213353999999996,-0.84320793,-0.29808311200000004,-225.1,12.143772850000005,-5.0,0
0 days 02:05:00,1.151301792,1.6118007109999999,-2.223388284,0.8487053390000001,-0.018513739,-1.197520795,0.057448151999999995,0.160071431,-1.183656804,-1.258720282,1.450391334,-1.084049294,-0.231266941,-2.487712926,-0.298904542,0.12356865800000003,0.500984709,0.830631645,-0.491185203,0.33310141,-0.063156606,-0.391221717,0.085536307,-0.050735789,0.36562774,0.027519983,0.168106525,0.314829081,-958.0,-51.05805378,2.0,5
0 days 02:06:00,0.17087963100000003,-0.37453827399999984,1.965073278,-0.5721417960000001,-0.673086888,0.621040683,-0.03771405,-0.817939678,0.629862116,1.11940806,-1.37780266,1.121810426,0.507065712,3.000493551,0.734621521,0.404825267,-1.0967489860000001,-0.024229019999999934,0.856285721,-0.326936182,0.6208184880000001,-0.09197841499999998,0.052688907,0.093535852,-0.338283012,-0.408873781,0.110812803,-0.123578373,2333.11,-14.706890800000004,63.0,1
0 days 02:07:00,0.530312424,-0.867315136,-0.389169714,-0.5282871589999999,-0.090282401,0.010668542,-0.359041921,0.787013072,0.072153754,-0.5198019279999999,0.002958264,-0.179495409,0.01639895,-0.690349867,-0.678097725,-0.13850366,0.350889304,-0.5980194520000001,0.29441418599999997,0.066012484,-0.563666141,0.380921758,-0.081301285,0.199375657,-0.019679723,0.497245691,0.022574831,0.08151883700000001,-2350.33,13.958195150000002,-63.0,1
0 days 02:08:00,-0.637173771,0.239726883,-0.096346567,0.20925655799999998,0.708829129,-0.5388831390000001,0.316114855,-0.194112204,0.093036821,0.47343938199999996,0.09971741,0.186212578,-0.198906118,0.134379464,0.145424938,-0.048231069,0.43931242099999995,0.197261166,-0.5917359449999999,-0.198590349,-0.16994812000000004,-0.212096422,-0.13089420400000001,-0.285698142,0.072360939,-0.37608826500000003,0.037895628,-0.133346563,-702.75,-26.68336957,-3.0,0
0 days 02:09:00,-0.009924257000000047,-0.20256416500000002,0.5020667,0.11231062700000005,-0.246769389,0.7502141630000001,0.018554621000000007,0.111524395,-0.084878377,-0.27787561299999997,-0.054953953,-0.020533766,0.055662982,0.083718569,0.008376485,-0.45537543999999996,-0.29371899599999995,-0.176450362,-0.012277152000000013,0.143699522,0.09463446000000003,0.012765788,0.191403556,-0.06755328000000001,-0.033334232,0.351381396,-0.093137124,0.131480909,1484.28,35.2546875,12.0,1
0 days 02:10:00,-0.11052680499999995,0.16538620399999998,-0.334225391,-0.939620608,-0.460966583,-0.282862978,-0.10431588900000001,0.064149507,0.089689017,-0.29895160300000007,-0.084934015,0.189203889,-0.007661129,0.190927289,-0.130271318,0.319315436,0.240737977,0.45848638799999997,0.009635906000000027,0.07084577,0.012441907000000002,0.181557106,-0.076103244,0.180016819,0.265442913,-0.117517843,0.086548345,0.03314864199999999,-591.33,5.853526790000004,-11.0,0
0 days 02:11:00,0.725128121,0.08783902300000002,-0.561823451,0.7285180889999999,0.059026062,-0.300302332,-0.05656745099999999,0.034401501,-0.158453059,-0.47701648099999994,0.027552207,-0.236419323,0.514174934,-0.684390366,0.170786808,0.03855335,-0.3780353,-0.495064659,0.167921892,-0.027762782,0.032269411,-0.205438647,-0.05392327,-0.19638506,-0.237562495,0.117912359,0.044285586,-0.06237215399999999,-387.94,2.451619039999997,-6.0,1
0 days 02:12:00,-0.632687792,-0.164670082,0.78903621,-0.06110961299999995,0.135578373,0.329743216,-0.10538506800000003,-0.323779604,0.087874366,1.054273541,0.14396334,0.19521618,-0.664249441,0.89531662,-0.387706339,0.272515293,0.110285091,0.113409115,0.125367607,-0.07633483099999999,0.313902229,0.06733066900000001,0.087532831,0.25443443,0.131348408,-0.077433219,0.002200063,-0.012934732000000001,466.29,-21.075666659999996,15.0,0
0 days 02:13:00,0.069803495,-0.277617121,-0.007704158,-0.315392079,0.40861918,-0.086146795,0.306992205,0.294362105,0.275650929,-0.781898327,-0.16730965,-0.028504313,0.076329301,-0.271495202,0.566446226,-0.117900666,0.06992434800000003,0.20769814400000003,-0.288421646,0.018323847,-0.393300313,-0.083353652,-0.005557118999999999,-0.032276271,0.012375589,-0.108812068,0.057135565,0.011685774,330.29,23.643933329999996,-5.0,0
0 days 02:14:00,-0.26523058499999996,0.433523675,-0.170384797,0.49447884099999995,-0.403304217,-0.01972272600000001,-0.10800146099999999,0.008064749000000003,-0.384075129,0.483874345,0.328294269,-0.447446827,-0.083864697,-0.443379538,-0.103340919,-0.273993719,-0.26073560700000004,-0.162666378,-0.30888093,-0.00236399,0.01250030499999999,0.082611346,-0.00123995,-0.17155955699999997,-0.124124827,0.071120191,-0.127102155,-0.103742048,-493.19,-2.0187578900000034,-6.0,1
0 days 02:15:00,0.660606052,0.42739436,-0.302967575,0.09502350300000006,-0.017663312,0.6497363780000001,-0.515158121,-1.395253586,-0.038178425,0.074273592,-0.003047157,0.674503261,0.081902685,0.856274404,-0.023703293,0.372936015,0.299202864,0.026501286,0.04019499000000004,-0.127735465,0.62625513,-0.401600655,0.193605191,0.145554947,0.117987451,0.127262292,0.031717005,0.119471621,-654.33,-43.88204210999999,6.0,0
0 days 02:16:00,-0.47030454299999996,-0.07925212199999998,0.158938076,0.053850788999999954,0.270179142,-1.079849329,0.799891973,1.326883238,-0.260701765,-0.33941593299999995,0.102452931,-0.415799286,0.212556467,-0.731664408,0.009411467,-0.274575998,-0.056238310999999985,0.273565568,0.339247109,0.10217515699999999,-0.586382637,0.501198198,-0.15687610500000002,0.05827248,-0.184752516,-0.135673976,0.039731686,-0.038433276,-35.49,5.701699999999995,-5.0,1
0 days 02:17:00,-0.262970893,-0.909618119,0.788575081,-0.481950053,-0.305368232,0.898648721,-0.443634906,0.169203197,0.968131487,0.24464520299999998,-0.236559945,0.068808893,-0.755691275,0.46246988,0.192619821,-0.128716555,0.07424238799999994,-0.26650438600000004,-0.269500454,-0.110596424,0.008712205,0.192010124,0.266410797,-0.052140169,0.213645398,0.143167363,0.099876539,-0.010275507000000003,384.89,22.131394740000005,-1.0,0
0 days 02:18:00,0.22710535599999998,0.03773697900000002,-0.059487085,-0.333597563,-0.094222588,-0.261060309,0.120831925,-0.07367386299999999,-0.389238535,-0.264404801,-0.153719821,0.368793879,0.753134575,-0.031774871,-0.672750881,0.008139791000000007,-0.07036503499999991,-0.00524206499999999,0.35754317399999996,0.183973489,0.04097287200000001,-0.162822733,-0.27622981199999996,0.114539538,0.077289129,-0.040497459,-0.016193664,-0.020741888,375.66,9.202105259999996,3.0,0
0 days 02:19:00,0.21025114599999997,0.208493337,-0.278051221,0.6240251379999999,0.328474059,-0.286471017,0.29384567500000003,-0.11805662,-0.385583257,0.190567728,-0.093892865,-0.303133465,-0.032596576,0.177463082,0.338815272,0.597743788,-0.35983126400000004,0.19245569299999998,0.039029282,0.02750461,-0.081316133,-0.281621069,0.041391224000000004,-0.271428173,-0.150870142,0.277328072,-0.061811642,0.039917773000000004,-184.48,13.572500000000005,-6.0,0
0 days 02:20:00,-0.26104070599999996,0.8595080669999999,-1.453517282,0.21421271600000003,-0.002672254,0.385548039,-0.581759982,0.23039024400000002,0.028985018,-0.12490110999999993,1.100330498,-1.070421474,-0.276909254,-2.139390371,0.007287587,-0.521049277,-0.228215326,-0.13661537799999998,-0.09362279700000001,0.362928763,0.13064258099999998,0.321512544,-0.23108321399999998,0.04985269099999999,0.14421851,-0.352261705,0.153823876,0.014177726,468.09,-4.152065219999997,7.0,3
0 days 02:21:00,0.437730346,-0.743548519,1.609556696,0.19745119799999988,-0.388971128,-0.052429238,0.215843475,-0.298917309,0.199337672,0.6041994839999999,-0.938989121,0.992074225,0.003489017,1.732042154,-0.181033818,0.183127625,0.829940722,-0.211460362,0.06524124,-0.497730157,-0.027229234000000005,-0.031608950000000004,0.19196708099999998,0.149007515,-0.336576258,0.263580742,-0.090692967,-0.034484858,-162.75,-26.562309780000007,9.0,0
0 days 02:22:00,-0.125138555,-0.438006352,-0.444311054,-0.43345652899999987,-0.348291449,0.243665003,-0.26773367600000003,0.044839834999999995,0.347661561,-0.252376963,-0.072766844,-0.111311809,0.042903459,-0.186507619,0.013581552,-0.072102107,-0.303678805,-0.169776885,0.06387197300000001,0.341773964,0.124212194,0.199238001,-0.098901881,-0.119108554,0.171386367,-0.159865262,0.107548021,0.060576742,3710.0,106.18834559999999,2.0,1
0 days 02:23:00,-0.68533672,-0.376069056,-0.2819878,0.5391037459999999,0.324078248,-0.447799823,0.31302997,0.18503748199999998,-0.624439208,-0.334669701,0.114809679,8.85e-05,0.345799958,0.009211924,0.129994914,-0.048901086,-0.05487946799999999,0.282878438,0.10063046199999999,-0.8014957330000001,-0.29554261600000004,0.024450732000000003,0.625224232,-0.022417320000000004,0.147379007,-0.14350782,0.14914967,0.125727976,-2373.92,-38.801670599999994,-9.0,1
0 days 02:24:00,0.9493535980000001,0.619268155,0.545188136,-0.47282068999999993,-0.129921315,0.021917480000000003,0.02899769299999999,-0.142381445,0.172873662,0.523911214,-0.175306169,-0.161742773,-0.473522247,0.27988405,0.107523784,0.509746638,0.11736379899999994,0.15951389100000002,-0.308787665,0.6140079180000001,0.182559637,-0.06572026700000001,-0.596424663,0.07975522900000001,-0.217476577,0.038726605,0.012013258,-0.165989206,-925.28,-21.740038099999992,-4.0,0
0 days 02:25:00,-0.7869439770000001,0.23950554100000002,0.363552432,0.56098546,0.237194564,0.36949180400000003,-0.42810604099999994,-0.017466271,-0.244044141,-0.49551118399999994,0.288537368,0.076479674,0.124179752,-0.434879828,-0.454652453,-0.897102911,0.020829580999999986,-0.466071393,0.099774276,-0.03965812500000001,-0.08895558499999999,0.19335834599999996,-0.012910645999999998,0.012957251000000001,0.094992355,0.10231499299999999,-0.067823674,-0.028876024000000004,-960.88,-43.2717619,-1.0,1
0 days 02:26:00,0.00880744,0.324297016,-0.328479266,-0.42695350200000004,-0.01822448,-0.466857542,0.29332791999999996,0.073140463,0.338566968,-0.10335242,-0.039927925,-0.202439106,0.286941164,-0.172192285,0.490386355,-0.200232352,-0.829871878,-0.07202778399999998,0.084161401,0.067227498,0.129949498,-0.08944318299999998,0.030098456999999995,0.062419872,-0.160762026,0.259845499,-0.135639881,0.07209955400000001,-578.29,-18.94657143,-6.0,1
0 days 02:27:00,0.37647830600000004,0.004998893999999976,-0.709881862,-0.360185545,0.117385452,-0.27024856,0.192296617,-0.12929727,-0.400280777,-0.41387680400000004,0.191294044,0.084435103,-0.178709589,-0.003619344,-0.268120653,0.94002812,0.36016540399999997,0.834224445,-0.21331989999999998,0.00011997799999999281,-0.218033921,-0.6509899690000001,-0.235943248,-0.242505949,0.26051165,-0.379450466,0.110196482,0.027803018000000006,1303.12,70.79063023,3.0,1
0 days 02:28:00,-0.8893410909999999,-0.508881739,-0.380953133,0.06860850500000004,0.938596261,0.312780289,-0.703885837,-0.07308173899999999,0.498235483,0.15000058500000002,-0.013204047,0.012295185,0.279722247,-0.346759845,0.653477171,-0.40955525299999995,0.13186282800000002,-0.456658051,-0.241657193,0.216853534,0.301947668,0.236534503,0.32024546,0.168163326,-0.13065541,0.18342929900000002,0.1266108,-0.139278417,-1323.65,-69.81398188,-4.0,1
0 days 02:29:00,0.7936450310000001,0.5385960830000001,0.927650202,0.4807490419999999,-1.036093817,0.255748219,0.837706454,0.084824,0.002923144,0.64491494,-0.777938133,0.650510736,0.142795,1.030159745,-0.697457153,-0.020662918000000002,0.421635819,-0.137254813,0.45802926299999996,-0.287699909,-0.32743515900000003,0.078814514,-0.015102372999999999,-0.091060223,-0.091137832,-0.09607287,0.193552586,0.137201847,866.38,34.79797571,6.0,0
0 days 02:30:00,-0.42187250300000007,-0.453491132,-0.342242879,-0.5524072579999999,0.240896219,-0.048817978,0.148881058,0.015255104999999998,-0.101971752,0.01881445199999998,0.330060757,-0.27604072,-0.434047758,0.153222074,0.228348259,0.027487048000000014,-0.017804276000000008,0.15523337799999998,0.03650749699999999,-0.133843068,0.159562802,-0.06334124999999999,0.252713635,0.17335288999999998,0.107744541,0.196678675,-0.061751226,-0.189573683,2823.12,42.73246087,18.0,0
0 days 02:31:00,0.8530111300000001,-0.200171711,0.176739304,1.111852785,-0.954445595,0.23378532200000002,0.118636985,-0.08552899900000002,0.009005856,-0.37402929299999993,0.22430739,-0.157562116,0.109957244,-0.623201076,-0.178145785,-0.014630296000000015,-0.45029466500000004,-0.07726869,-0.135735207,0.004459603000000006,-0.05905508999999999,0.08446194999999998,-0.569099479,0.065221482,0.071401437,-0.128947002,0.122166207,0.069264925,-859.94,140.12802499999998,-24.0,1
0 days 02:32:00,0.13769239800000002,0.281282962,-0.282103865,-1.4957955809999999,0.995932459,0.40650506299999994,-0.454640197,0.24994811,-0.065291921,-0.07608675800000009,-0.340059752,0.267865398,0.159992187,0.779144011,0.417169704,0.413960282,0.199498316,-0.006568229000000002,-0.14632026299999998,0.096734014,0.035049968999999986,-0.071843348,0.11252092000000002,-0.020335983000000002,-0.023424319,-0.037699820999999994,-0.02131376,0.074333244,-934.65,-154.3802885,11.0,0
0 days 02:33:00,-0.508891149,0.087991754,0.979571329,0.14858708199999998,-0.233845745,-0.551647861,-0.05837711799999998,-0.294211102,0.800748222,0.281571928,0.05787137,0.30958089,-0.398036531,-0.522809563,-1.239635941,-0.7637475730000001,0.35458218099999994,-0.355251459,0.09139255799999998,-0.009923834999999999,0.16222772100000002,0.07517079300000001,0.126124288,-0.08506650299999999,-0.095452243,0.286836023,0.10440165,-0.006779757000000001,-1421.63,-75.62601190000001,18.0,0
0 days 02:34:00,-1.176791284,0.170232363,-0.100411614,-0.24233385999999998,0.334692231,-0.17833453900000001,0.670552416,-0.290990294,0.818425922,1.4067472030000001,0.009898495,-0.181316364,0.180015086,-0.764176234,-0.129482688,-0.10731000800000001,-0.40215254699999997,0.031870180000000026,-0.09633636799999998,0.329399448,-0.476448765,0.045826383,0.085274372,0.093965718,0.182856036,-0.162784915,0.157049268,-0.073161864,1012.79,21.049428569999996,3.0,0
0 days 02:35:00,0.158449764,0.097655999,0.03304707,-0.008436474999999999,-0.108702105,0.12179073,-0.352736325,0.06879081599999998,-0.300411924,-0.3759416440000001,0.135003375,-0.028400955,-0.233541181,0.166674571,-0.045705742,0.24819535900000006,0.13575974900000004,0.20276652199999998,0.06040646399999999,-0.206139144,0.235664241,-0.047634075,0.067496713,-0.067595776,0.031973655,0.10604554000000002,0.152622958,-0.048786746000000006,-1441.28,-32.028444449999995,0.0,0
0 days 02:36:00,0.35211333200000006,-0.198388397,-0.26829344,0.33056352499999997,-0.046678068,-0.151476129,-0.06639489000000001,0.20422682300000003,-0.140634055,-0.145940264,0.031666432,0.166705277,0.125605422,0.326126259,0.215804385,-0.12073169100000003,0.07869347199999999,-0.180404406,0.11954331399999998,-0.021840863000000002,-0.120097554,-0.033267874,-0.074610941,0.08283079099999999,-0.082188968,-0.06843009,0.09556586,0.126816546,947.32,20.35747343,1.0,0
0 days 02:37:00,0.10898970599999991,0.2377357,0.006158691,-0.027087780999999977,-0.13180869,0.231685281,0.004682831,0.413536444,-0.751760446,-0.54442429,0.122839788,-0.044523315,-0.131918077,0.496242965,-0.057314625,0.354096102,-0.08622474000000002,0.28763611699999997,-0.05015154299999999,-0.004311530000000008,0.12491415799999997,0.081597526,-0.096234845,-0.30437441499999995,-0.084740114,-0.09102384000000002,-0.067048665,-0.037094946000000004,-51.07,16.548373319999996,-17.0,0
0 days 02:38:00,0.709042225,-0.447985621,-0.245777497,0.18550045999999998,0.130454369,0.420711728,-0.23403352,0.02005069099999998,-0.16095067,-0.289330079,-0.512388006,-0.265960464,0.09750078,0.122988765,0.778365394,-0.327243387,0.31663045200000006,-0.182033086,0.12342060299999999,-0.03180464899999999,0.053025530000000015,-0.091227737,0.028687314,0.468218928,0.018735492,-0.04240501099999999,-0.115917585,0.00477002,-260.25,18.41969574000001,-12.0,0
0 days 02:39:00,-0.691821247,0.36582831,-0.290239333,-0.22826658099999997,-0.176653679,-0.631401082,0.43166046599999996,-0.51285457,-0.303017777,-0.14470570300000002,0.651540304,0.014901725,0.047192215,0.010316172,0.467032204,0.648913854,-0.056057025000000094,0.11315957300000001,-0.30851491099999995,-0.300508085,0.218719375,-0.42208928,0.255422534,-0.224372187,-0.17115512,0.221180237,0.085512422,-0.037964447,1255.93,52.86623528999999,3.0,0
0 days 02:40:00,0.21399844600000006,-0.327811626,-0.010872254,0.295252948,0.39891497,-0.020892334,-0.20344797199999998,0.20207292300000002,0.103444037,0.49692950700000005,-0.317802729,-0.186784967,0.07493751,-0.295660465,-0.289543335,-0.041365242999999996,-0.2105725799999999,0.24459846799999999,0.08329606099999998,-0.03345688899999999,-0.312747453,0.322016783,-0.164940774,-0.120681242,0.198362434,-0.229329836,-0.650456509,-0.09496453199999999,-1871.25,-85.06066666999999,-5.0,0
0 days 02:41:00,0.07246066899999992,0.610590413,0.384615672,0.515847192,-0.231215319,0.34372252200000003,-0.076479117,-0.134892647,-0.2058072,0.007401505000000003,0.494913126,0.46533449,0.164899415,0.27302552,-0.165915749,-0.173401482,0.05570877799999996,-0.14654870199999998,0.131150838,0.05208684399999999,0.320827806,-0.10501557299999997,-0.08917098,0.24585668500000002,-0.078471215,-0.100560632,-0.564422434,0.010205573999999995,-118.04,-6.002333330000003,-1.0,0
